Company Name;Company Code;HFM Entity Code;Currency;Dcoument Type;Debit/Credit indicator;Gross Value in Local Currency;Net Value in Local Currency;Gross Value in GBB;Net Value in GBB;Clearing Date;Document Date;Document Recipt Date;Due Date;Payment Date;Payment Terms Code;Payment Method Code;Trading Partner;Customer Code;Customer Name;SAP Reference Number;SAP Document Number
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     10400.00;                        10400;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;PROTIM;0700001384
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     32200.00;                        32200;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;PRSKRU;0700001385
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     56400.00;                        56400;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;PSIBRE;0700001386
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      5600.00;                         5600;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101648;DS Smith Slovenija d.o.o.;PSIRAK;0700001387
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                       220.00;                          220;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101744;DS Smith Packaging sp. z.o.o.;PSKILA;0700001388
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     38600.00;                        38600;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101600;DS Smith Turpak Obaly, a.s.;PSKMAR;0700001389
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1000.00;                         1000;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000100465;DS Smith Packaging Slovakia s.;PSKOBA;0700001390
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1600.00;                         1600;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;PTRSIL;0700001391
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      3600.00;                         3600;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101669;D S Smith Unijapapir;RHRZAG;0700001392
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                       300.00;                          300;;;15/04/2022;14/04/2022;14/04/2022;14/04/2022;15/04/2022;;Bank Transfer;YES;0000101647;DS Smith Inos Papir Servis d.o;RRSBEL;0700001393
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     10720.02;                     10720.02;;;29/09/2021;25/01/2021;25/01/2021;15/02/2021;29/09/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;AR0141;0700001422
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1874.99;                      1874.99;;;30/04/2022;30/04/2022;29/04/2022;30/04/2022;30/04/2022;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;;0700001457
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1874.99;                      1874.99;;;30/04/2022;30/04/2022;29/04/2022;30/04/2022;30/04/2022;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;;0700001458
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      4500.00;                         4500;;;30/04/2022;30/04/2022;29/04/2022;30/04/2022;30/04/2022;;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700001459
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     33040.00;                        33040;;;30/04/2022;30/04/2022;29/04/2022;30/04/2022;30/04/2022;;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700001460
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      8380.43;                      8380.43;;;30/04/2022;30/04/2022;29/04/2022;30/04/2022;30/04/2022;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;;0700001461
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     38120.00;                        38120;;;30/04/2022;30/04/2022;29/04/2022;30/04/2022;30/04/2022;;Bank Transfer;YES;0000101639;D S Smith AD Skopje;;0700001462
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                   5000000.00;                      5000000;;;30/04/2022;30/04/2022;30/04/2022;30/04/2022;30/04/2022;;Bank Transfer;YES;0000101669;D S Smith Unijapapir;K1;0700001468
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                   5000000.00;                      5000000;;;30/04/2022;30/04/2022;30/04/2022;21/05/2022;30/04/2022;GB08;Bank Transfer;YES;0000101669;D S Smith Unijapapir;K1;0700001468
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       443.98;                       443.98;;;31/10/2021;12/02/2021;28/02/2021;15/03/2021;31/10/2021;GB06;Bank Transfer;YES;0000101647;DS Smith Inos Papir Servis d.o;AR0166;0700001604
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     62005.72;                     62005.72;;;30/06/2021;12/02/2021;28/02/2021;15/03/2021;30/06/2021;GB06;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AR0168;0700001606
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     15492.75;                     15492.75;;;30/06/2021;12/02/2021;28/02/2021;15/03/2021;30/06/2021;GB06;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;AR0171;0700001609
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      2974.65;                      2974.65;;;14/02/2022;12/02/2021;28/02/2021;15/03/2021;14/02/2022;GB06;Bank Transfer;YES;0000101930;DS Smith Packaging Ghimbav S.R;AR0177;0700001615
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      2930.25;                      2930.25;;;29/09/2021;12/02/2021;28/02/2021;15/03/2021;29/09/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;AR0184;0700001622
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      9637.39;                      9637.39;;;29/09/2021;18/02/2021;28/02/2021;15/03/2021;29/09/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;AR0192;0700001630
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     52897.72;                     52897.72;;;30/06/2021;12/02/2021;28/02/2021;15/03/2021;30/06/2021;GB06;Bank Transfer;YES;0000101599;DS Smith Belišće Croatia D.O.O;AR0162;0700001661
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1204.86;                      1204.86;;;30/06/2021;11/03/2021;29/03/2021;15/04/2021;30/06/2021;GB06;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AR0199;0700001734
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     10022.92;                     10022.92;;;29/09/2021;22/03/2021;29/03/2021;15/04/2021;29/09/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;AR0204;0700001739
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    596518.95;                    596518.95;;;21/06/2021;01/03/2021;01/03/2021;15/04/2021;21/06/2021;GB06;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;AR0206;0700001741
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      7424.03;                      7424.03;;;30/07/2021;01/03/2021;01/03/2021;15/04/2021;30/07/2021;GB06;Bank Transfer;YES;0000101556;DS Smith Triss s.r.o.,v likvid;AR0208;0700001743
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    108720.33;                    108720.33;;;26/05/2021;01/03/2021;01/03/2021;15/05/2021;26/05/2021;HR30;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;AR0210;0700001745
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    206383.60;                     206383.6;;;30/12/2021;01/03/2021;01/03/2021;15/04/2021;30/12/2021;GB06;Bank Transfer;YES;0000101599;DS Smith Belišće Croatia D.O.O;AR0212;0700001747
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    985055.40;                     985055.4;;;17/05/2021;01/03/2021;01/03/2021;15/04/2021;17/05/2021;GB06;Bank Transfer;YES;0000100834;DS Smith Packaging Hungary Kft;AR0214;0700001749
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    220360.74;                    220360.74;;;14/02/2022;01/03/2021;01/03/2021;15/04/2021;14/02/2022;GB06;Bank Transfer;YES;0000101930;DS Smith Packaging Ghimbav S.R;AR0219;0700001754
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    263507.44;                    263507.44;;;30/06/2021;01/03/2021;01/03/2021;15/04/2021;30/06/2021;GB06;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;AR0220;0700001755
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     15012.01;                     15012.01;;;01/06/2021;01/03/2021;01/03/2021;15/04/2021;01/06/2021;GB06;Bank Transfer;YES;0000101744;DS Smith Packaging sp. z.o.o.;AR0223;0700001758
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     31590.50;                      31590.5;;;29/09/2021;01/03/2021;01/03/2021;15/04/2021;29/09/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;AR0226;0700001761
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     11107.41;                     11107.41;;;26/05/2021;29/03/2021;30/03/2021;15/05/2021;26/05/2021;HR30;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;AR0228;0700001764
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1320.00;                         1320;;;26/05/2021;14/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;AR0232;0700001875
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       660.00;                          660;;;01/06/2021;14/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101635;Bilokalnik-IPA d.d.;AR0233;0700001876
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       660.00;                          660;;;30/07/2021;14/04/2021;30/04/2021;15/05/2021;30/07/2021;GB06;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AR0234;0700001877
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1320.00;                         1320;;;01/06/2021;14/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;AR0235;0700001878
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       120.00;                          120;;;18/06/2021;14/04/2021;30/04/2021;15/05/2021;18/06/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;AR0236;0700001879
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1330.00;                         1330;;;18/06/2021;14/04/2021;30/04/2021;14/04/2021;18/06/2021;;Bank Transfer;YES;0000100834;DS Smith Packaging Hungary Kft;GS0237;0700001880
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       922.50;                        922.5;;;26/05/2021;19/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000100325;DS Smith Packaging Hungary Kft;AR0238;0700001881
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     12774.28;                     12774.28;;;01/06/2021;21/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0240;0700001883
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     15072.58;                     15072.58;;;01/06/2021;21/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0241;0700001884
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      9999.51;                      9999.51;;;29/09/2021;21/04/2021;30/04/2021;15/05/2021;29/09/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;AR0242;0700001885
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     59343.96;                     59343.96;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101604;DS Smith Packaging Füzesabony;AR0250;0700001893
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     62633.62;                     62633.62;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101600;DS Smith Turpak Obaly, a.s.;AR0249;0700001895
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     27971.00;                        27971;;;26/05/2021;21/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101600;DS Smith Turpak Obaly, a.s.;AR0239;0700001902
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      8535.80;                       8535.8;;;18/06/2021;29/04/2021;30/04/2021;15/06/2021;18/06/2021;HR30;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;AR0245;0700001905
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     11635.80;                      11635.8;;;30/06/2021;29/04/2021;30/04/2021;15/05/2021;30/06/2021;GB06;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;AR0247;0700001906
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18610.80;                      18610.8;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101600;DS Smith Turpak Obaly, a.s.;AR0248;0700001907
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     94632.60;                      94632.6;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;AR0251;0700001908
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     58320.33;                     58320.33;;;01/06/2021;29/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;AR0252;0700001909
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     14774.94;                     14774.94;;;01/06/2021;29/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101754;DS Smith Bulgaria SA;AR0253;0700001910
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     12098.93;                     12098.93;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101648;DS Smith Slovenija d.o.o.;AR0254;0700001911
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     52951.87;                     52951.87;;;17/01/2022;29/04/2021;30/04/2021;15/05/2021;17/01/2022;GB06;Bank Transfer;YES;0000101599;DS Smith Belišće Croatia D.O.O;AR0255;0700001912
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5662.37;                      5662.37;;;18/08/2021;29/04/2021;30/04/2021;15/05/2021;18/08/2021;GB06;Bank Transfer;YES;0000101669;D S Smith Unijapapir;AR0256;0700001913
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     50096.82;                     50096.82;;;01/06/2021;29/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101635;Bilokalnik-IPA d.d.;AR0257;0700001914
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       474.68;                       474.68;;;31/10/2021;29/04/2021;30/04/2021;15/05/2021;31/10/2021;GB06;Bank Transfer;YES;0000101647;DS Smith Inos Papir Servis d.o;AR0259;0700001916
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     51548.14;                     51548.14;;;30/07/2021;29/04/2021;30/04/2021;15/05/2021;30/07/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;AR0260;0700001917
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     62059.87;                     62059.87;;;30/07/2021;29/04/2021;30/04/2021;15/05/2021;30/07/2021;GB06;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AR0261;0700001918
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     11120.50;                      9267.08;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101214;DS Smith Packaging Austria Gmb;AR0262;0700001919
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     88137.44;                     73447.87;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0263;0700001920
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     15817.75;                     15817.75;;;30/06/2021;29/04/2021;30/04/2021;15/05/2021;30/06/2021;GB06;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;AR0264;0700001921
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     24994.43;                     24994.43;;;01/06/2021;29/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000101637;D S Smith Bulgaria S.A;AR0265;0700001922
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     15005.63;                     15005.63;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000100695;DS Smith Packag Czech Republic;AR0266;0700001923
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     16518.93;                     16518.93;;;28/10/2021;29/04/2021;30/04/2021;15/05/2021;28/10/2021;GB06;Bank Transfer;YES;0000100834;DS Smith Packaging Hungary Kft;AR0267;0700001924
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1756.33;                      1756.33;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000100465;DS Smith Packaging Slovakia s.;AR0268;0700001925
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       379.74;                       379.74;;;18/06/2021;29/04/2021;30/04/2021;15/05/2021;18/06/2021;GB06;Bank Transfer;YES;0000101744;DS Smith Packaging sp. z.o.o.;AR0269;0700001926
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      3180.37;                      3180.37;;;14/02/2022;29/04/2021;30/04/2021;15/05/2021;14/02/2022;GB06;Bank Transfer;YES;0000101930;DS Smith Packaging Ghimbav S.R;AR0270;0700001927
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     19987.45;                     19987.45;;;01/06/2021;29/04/2021;30/04/2021;15/06/2021;01/06/2021;HR30;Bank Transfer;YES;0000101460;DS Smith Hellas SA;AR0271;0700001928
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       996.83;                       996.83;;;18/06/2021;29/04/2021;30/04/2021;15/06/2021;18/06/2021;HR30;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;AR0272;0700001929
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     22215.11;                     22215.11;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101585;DS Smith Polska sp. z o.o.;AR0273;0700001930
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4556.94;                      4556.94;;;01/06/2021;29/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000100737;DS Smith Packaging Lithuania U;AR0274;0700001931
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1756.33;                      1756.33;;;01/06/2021;29/04/2021;30/04/2021;15/05/2021;01/06/2021;GB06;Bank Transfer;YES;0000100579;DS SMITH PACKAGING ESTONIA AS;AR0275;0700001932
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       237.34;                       237.34;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000100610;SIA DS Smith Packaging Latvia;AR0276;0700001933
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      3132.90;                       3132.9;;;29/09/2021;29/04/2021;30/04/2021;15/05/2021;29/09/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;AR0277;0700001934
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      2377.74;                      2043.78;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101214;DS Smith Packaging Austria Gmb;AR0278;0700001935
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      2476.68;                       2094.7;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0279;0700001936
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       353.14;                       353.14;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0280;0700001937
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       274.43;                       228.69;;;26/05/2021;29/04/2021;30/04/2021;15/05/2021;26/05/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0281;0700001938
